zona,anio,mes,pasajeros_mun,extranjeros_mun,dengue_ctx,residuos_ton,gini,pobreza,ingreso,oni_ctx,rnt_prestadores,rnt_camas,rnt_habitaciones,peso_turistico,nivel_turistico,score_pca,residuos_zona,alerta_residuos,alerta_presion,alerta_sanitaria,alerta_hidrica,alerta_servicios,alerta_gentrificacion,ocupacion_proxy,estacionalidad,residuos_per_turista
TAGANGA,2018,3,141264.0,3128,7.0,165644.42,0.455,33.5,615192.0,-0.57,1774.0,22975.0,13839.0,0.6,Medio,21.1,99386.652,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.6892,0.8495,0.7759
TAGANGA,2018,4,136165.0,2617,11.0,165644.42,0.455,33.5,615192.0,-0.39,1774.0,22975.0,13839.0,0.6,Medio,19.9,99386.652,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.556,0.8189,0.7959
TAGANGA,2018,5,137316.0,2201,5.0,165644.42,0.455,33.5,615192.0,-0.13,1774.0,22975.0,13839.0,0.6,Medio,18.6,99386.652,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,3.5861,0.8258,0.7913
TAGANGA,2018,6,160966.0,2078,20.0,165644.42,0.455,33.5,615192.0,0.06,1774.0,22975.0,13839.0,0.6,Medio,20.3,99386.652,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,4.2037,0.968,0.7076
TAGANGA,2018,7,176160.0,2638,27.0,165644.42,0.455,33.5,615192.0,0.14,1774.0,22975.0,13839.0,0.6,Medio,22.7,99386.652,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,4.6005,1.0594,0.6628
TAGANGA,2018,8,174582.0,2470,49.0,165644.42,0.455,33.5,615192.0,0.27,1774.0,22975.0,13839.0,0.6,Medio,23.7,99386.652,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,4.5593,1.0499,0.6672
TAGANGA,2018,9,163615.0,1938,93.0,165644.42,0.455,33.5,615192.0,0.53,1774.0,22975.0,13839.0,0.6,Medio,25.0,99386.652,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,4.2729,0.9839,0.6993
TAGANGA,2018,10,177772.0,2001,163.0,165644.42,0.455,33.5,615192.0,0.81,1774.0,22975.0,13839.0,0.6,Medio,30.5,99386.652,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,4.6426,1.0691,0.6584
TAGANGA,2018,11,205413.0,2330,234.0,165644.42,0.455,33.5,615192.0,0.97,1774.0,22975.0,13839.0,0.6,Medio,37.2,99386.652,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,5.3644,1.2353,0.5913
TAGANGA,2018,12,236001.0,2844,313.0,165644.42,0.455,33.5,615192.0,0.92,1774.0,22975.0,13839.0,0.6,Medio,45.1,99386.652,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,6.1632,1.4193,0.5317
TAGANGA,2019,1,232619.0,3197,283.0,161526.2,0.46359375,37.0,636424.0,0.89,3300.0,35366.0,16300.0,0.6,Medio,47.2,96915.72,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,3.9465,1.4201,0.5273
TAGANGA,2019,2,176764.0,3374,91.0,161526.2,0.46359375,37.0,636424.0,0.86,3300.0,35366.0,16300.0,0.6,Medio,32.3,96915.72,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,2.9989,1.0791,0.6491
TAGANGA,2019,3,195542.0,3221,61.0,161526.2,0.46359375,37.0,636424.0,0.84,3300.0,35366.0,16300.0,0.6,Medio,30.6,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.3175,1.1937,0.6022
TAGANGA,2019,4,188024.0,2498,29.0,161526.2,0.46359375,37.0,636424.0,0.77,3300.0,35366.0,16300.0,0.6,Medio,26.4,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.1899,1.1478,0.6201
TAGANGA,2019,5,177279.0,2026,15.0,161526.2,0.46359375,37.0,636424.0,0.64,3300.0,35366.0,16300.0,0.6,Medio,23.9,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.0076,1.0822,0.6477
TAGANGA,2019,6,196391.0,2252,21.0,161526.2,0.46359375,37.0,636424.0,0.52,3300.0,35366.0,16300.0,0.6,Medio,25.6,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.3319,1.1989,0.6002
TAGANGA,2019,7,213171.0,2621,33.0,161526.2,0.46359375,37.0,636424.0,0.33,3300.0,35366.0,16300.0,0.6,Medio,28.0,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.6165,1.3013,0.564
TAGANGA,2019,8,198432.0,2714,19.0,161526.2,0.46359375,37.0,636424.0,0.19,3300.0,35366.0,16300.0,0.6,Medio,26.6,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.3665,1.2114,0.5955
TAGANGA,2019,9,0.0,2022,23.0,161526.2,0.46359375,37.0,636424.0,0.23,3300.0,35366.0,16300.0,0.6,Medio,17.4,96915.72,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
TAGANGA,2019,10,171897.0,1897,31.0,161526.2,0.46359375,37.0,636424.0,0.39,3300.0,35366.0,16300.0,0.6,Medio,24.5,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.9163,1.0494,0.6625
TAGANGA,2019,11,0.0,2366,49.0,161526.2,0.46359375,37.0,636424.0,0.58,3300.0,35366.0,16300.0,0.6,Medio,20.0,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
TAGANGA,2019,12,215601.0,2761,41.0,161526.2,0.46359375,37.0,636424.0,0.66,3300.0,35366.0,16300.0,0.6,Medio,28.9,96915.72,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.6578,1.3162,0.5592
TAGANGA,2020,1,211581.0,3454,75.0,171798.72,0.4825,46.8,552073.0,0.64,3083.0,32997.0,15222.0,0.6,Medio,34.7,103079.232,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.8473,3.2726,0.5944
TAGANGA,2020,2,165255.0,3941,52.0,171798.72,0.4825,46.8,552073.0,0.63,3083.0,32997.0,15222.0,0.6,Medio,32.5,103079.232,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.0049,2.5561,0.7128
TAGANGA,2020,3,101155.0,1626,36.0,171798.72,0.4825,46.8,552073.0,0.53,3083.0,32997.0,15222.0,0.6,Medio,23.4,103079.232,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.8393,1.5646,0.9926
TAGANGA,2020,4,0.0,3,10.0,171798.72,0.4825,46.8,552073.0,0.3,3083.0,32997.0,15222.0,0.6,Medio,13.8,103079.232,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
TAGANGA,2020,5,0.0,2,7.0,171798.72,0.4825,46.8,552073.0,0.01,3083.0,32997.0,15222.0,0.6,Medio,13.6,103079.232,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,0.0
TAGANGA,2020,6,11.0,10,14.0,171798.72,0.4825,46.8,552073.0,-0.23,3083.0,32997.0,15222.0,0.6,Medio,14.1,103079.232,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0002,0.0002,9.6562
TAGANGA,2020,7,29.0,4,1.0,171798.72,0.4825,46.8,552073.0,-0.36,3083.0,32997.0,15222.0,0.6,Medio,13.2,103079.232,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0005,0.0004,8.687
TAGANGA,2020,8,2.0,6,8.0,171798.72,0.4825,46.8,552073.0,-0.53,3083.0,32997.0,15222.0,0.6,Medio,13.6,103079.232,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.0,0.0,11.3609
TAGANGA,2020,9,21167.0,25,28.0,171798.72,0.4825,46.8,552073.0,-0.85,3083.0,32997.0,15222.0,0.6,Medio,15.9,103079.232,Crítico,Alerta,Normal,SIMULADO,SIMULADO,SIMULADO,0.3849,0.3274,2.2101
TAGANGA,2020,10,55172.0,219,51.0,171798.72,0.4825,46.8,552073.0,-1.12,3083.0,32997.0,15222.0,0.6,Medio,19.2,103079.232,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.0032,0.8534,1.4144
TAGANGA,2020,11,89337.0,402,78.0,171798.72,0.4825,46.8,552073.0,-1.2,3083.0,32997.0,15222.0,0.6,Medio,22.9,103079.232,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,1.6245,1.3818,1.0726
TAGANGA,2020,12,132112.0,912,120.0,171798.72,0.4825,46.8,552073.0,-1.08,3083.0,32997.0,15222.0,0.6,Medio,28.6,103079.232,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.4023,2.0434,0.8331
TAGANGA,2021,1,164436.0,844,76.0,189859.54,0.50140625,45.8,675128.0,-0.91,3953.0,35851.0,17313.0,0.6,Medio,29.9,113915.724,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.752,0.7803,0.7676
TAGANGA,2021,2,148604.0,656,51.0,189859.54,0.50140625,45.8,675128.0,-0.79,3953.0,35851.0,17313.0,0.6,Medio,27.1,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.487,0.7052,0.8231
TAGANGA,2021,3,174935.0,691,31.0,189859.54,0.50140625,45.8,675128.0,-0.71,3953.0,35851.0,17313.0,0.6,Medio,26.9,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.9277,0.8301,0.7349
TAGANGA,2021,4,114938.0,506,16.0,189859.54,0.50140625,45.8,675128.0,-0.55,3953.0,35851.0,17313.0,0.6,Medio,23.1,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.9236,0.5454,0.9753
TAGANGA,2021,5,135149.0,490,19.0,189859.54,0.50140625,45.8,675128.0,-0.39,3953.0,35851.0,17313.0,0.6,Medio,24.0,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.2618,0.6413,0.8775
TAGANGA,2021,6,213724.0,827,14.0,189859.54,0.50140625,45.8,675128.0,-0.3,3953.0,35851.0,17313.0,0.6,Medio,27.6,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.5769,1.0142,0.6357
TAGANGA,2021,7,248664.0,1208,24.0,189859.54,0.50140625,45.8,675128.0,-0.35,3953.0,35851.0,17313.0,0.6,Medio,30.6,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,4.1616,1.18,0.5673
TAGANGA,2021,8,251265.0,1342,60.0,189859.54,0.50140625,45.8,675128.0,-0.45,3953.0,35851.0,17313.0,0.6,Medio,33.4,113915.724,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,4.2052,1.1923,0.5628
TAGANGA,2021,9,226009.0,1524,149.0,189859.54,0.50140625,45.8,675128.0,-0.63,3953.0,35851.0,17313.0,0.6,Medio,38.9,113915.724,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.7825,1.0725,0.6098
TAGANGA,2021,10,238273.0,1642,192.0,189859.54,0.50140625,45.8,675128.0,-0.76,3953.0,35851.0,17313.0,0.6,Medio,42.6,113915.724,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.9877,1.1307,0.586
TAGANGA,2021,11,295078.0,2199,190.0,189859.54,0.50140625,45.8,675128.0,-0.91,3953.0,35851.0,17313.0,0.6,Medio,46.0,113915.724,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,4.9384,1.4002,0.4968
TAGANGA,2021,12,317718.0,2963,114.0,189859.54,0.50140625,45.8,675128.0,-0.87,3953.0,35851.0,17313.0,0.6,Medio,43.5,113915.724,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,5.3173,1.5077,0.4685
TAGANGA,2022,1,334728.0,2866,37.0,189210.28,0.51,44.4,793050.0,-0.82,5943.0,51942.0,25557.0,0.6,Medio,44.0,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.8666,1.0789,0.4481
TAGANGA,2022,2,267945.0,2879,25.0,189210.28,0.51,44.4,793050.0,-0.79,5943.0,51942.0,25557.0,0.6,Medio,40.6,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.0951,0.8636,0.5342
TAGANGA,2022,3,307052.0,3341,26.0,189210.28,0.51,44.4,793050.0,-0.86,5943.0,51942.0,25557.0,0.6,Medio,43.3,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.5469,0.9897,0.4801
TAGANGA,2022,4,311634.0,3628,12.0,189210.28,0.51,44.4,793050.0,-0.95,5943.0,51942.0,25557.0,0.6,Medio,43.2,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.5998,1.0044,0.4745
TAGANGA,2022,5,298489.0,2888,22.0,189210.28,0.51,44.4,793050.0,-0.9,5943.0,51942.0,25557.0,0.6,Medio,41.6,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.4479,0.9621,0.491
TAGANGA,2022,6,322276.0,3129,33.0,189210.28,0.51,44.4,793050.0,-0.78,5943.0,51942.0,25557.0,0.6,Medio,43.8,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.7227,1.0387,0.4619
TAGANGA,2022,7,360067.0,4576,45.0,189210.28,0.51,44.4,793050.0,-0.76,5943.0,51942.0,25557.0,0.6,Medio,49.6,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,4.1593,1.1605,0.4223
TAGANGA,2022,8,333779.0,4328,69.0,189210.28,0.51,44.4,793050.0,-0.87,5943.0,51942.0,25557.0,0.6,Medio,49.6,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.8556,1.0758,0.4491
TAGANGA,2022,9,286382.0,3493,47.0,189210.28,0.51,44.4,793050.0,-0.97,5943.0,51942.0,25557.0,0.6,Medio,44.2,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.3081,0.9231,0.5072
TAGANGA,2022,10,304370.0,3332,55.0,189210.28,0.51,44.4,793050.0,-0.94,5943.0,51942.0,25557.0,0.6,Medio,45.1,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.5159,0.981,0.4834
TAGANGA,2022,11,279156.0,5016,59.0,189210.28,0.51,44.4,793050.0,-0.85,5943.0,51942.0,25557.0,0.6,Medio,48.3,113526.168,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,3.2246,0.8998,0.5175
TAGANGA,2022,12,317192.0,4845,87.0,189210.28,0.51,44.4,793050.0,-0.71,5943.0,51942.0,25557.0,0.6,Medio,51.4,113526.168,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.664,1.0224,0.4678
TAGANGA,2023,1,348299.0,5328,98.0,173919.45,0.49,41.5,890316.0,-0.54,6902.0,62928.0,25277.0,0.6,Medio,53.9,104351.67,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.3209,1.4932,0.405
TAGANGA,2023,2,273814.0,6197,45.00000000000001,173919.45,0.49,41.5,890316.0,-0.29,6902.0,62928.0,25277.0,0.6,Medio,49.4,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.6107,1.1738,0.4917
TAGANGA,2023,3,247708.0,5262,32.2,173919.45,0.49,41.5,890316.0,-0.02,6902.0,62928.0,25277.0,0.6,Medio,45.3,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.3618,1.0619,0.5319
TAGANGA,2023,4,194746.0,4379,15.6,173919.45,0.49,41.5,890316.0,0.27,6902.0,62928.0,25277.0,0.6,Medio,40.0,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.8568,0.8349,0.6382
TAGANGA,2023,5,200865.0,3771,13.6,173919.45,0.49,41.5,890316.0,0.57,6902.0,62928.0,25277.0,0.6,Medio,38.7,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.9152,0.8611,0.6237
TAGANGA,2023,6,202323.0,3983,20.4,173919.45,0.49,41.5,890316.0,0.84,6902.0,62928.0,25277.0,0.6,Medio,39.7,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.9291,0.8674,0.6204
TAGANGA,2023,7,223767.0,6892,26.0,173919.45,0.49,41.5,890316.0,1.12,6902.0,62928.0,25277.0,0.6,Medio,47.8,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.1336,0.9593,0.5751
TAGANGA,2023,8,220429.0,7768,41.0,173919.45,0.49,41.5,890316.0,1.37,6902.0,62928.0,25277.0,0.6,Medio,50.7,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.1017,0.945,0.5817
TAGANGA,2023,9,199568.0,6057,68.0,173919.45,0.49,41.5,890316.0,1.6,6902.0,62928.0,25277.0,0.6,Medio,47.7,104351.67,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,1.9028,0.8556,0.6267
TAGANGA,2023,10,201784.0,5604,98.4,173919.45,0.49,41.5,890316.0,1.83,6902.0,62928.0,25277.0,0.6,Medio,48.8,104351.67,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,1.924,0.8651,0.6216
TAGANGA,2023,11,226218.0,4061,122.0,173919.45,0.49,41.5,890316.0,1.99,6902.0,62928.0,25277.0,0.6,Medio,47.8,104351.67,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,2.1569,0.9698,0.5703
TAGANGA,2023,12,259624.0,4853,135.0,173919.45,0.49,41.5,890316.0,2.06,6902.0,62928.0,25277.0,0.6,Medio,51.9,104351.67,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,2.4754,1.113,0.5128
TAGANGA,2024,1,267377.0,4796,98.0,197525.46749999933,0.48,37.9,929924.0,1.92,7704.0,68011.0,25710.0,0.6,Medio,50.8,118515.2804999996,Crítico,Crítico,Riesgo brote,SIMULADO,SIMULADO,SIMULADO,2.3588,0.8945,0.5532
TAGANGA,2024,2,234337.0,5753,45.00000000000001,197525.46749999933,0.48,37.9,929924.0,1.62,7704.0,68011.0,25710.0,0.6,Medio,48.2,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.0673,0.784,0.6113
TAGANGA,2024,3,248373.0,5180,32.2,197525.46749999933,0.48,37.9,929924.0,1.26,7704.0,68011.0,25710.0,0.6,Medio,46.5,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.1912,0.831,0.5852
TAGANGA,2024,4,256557.0,4240,15.6,197525.46749999933,0.48,37.9,929924.0,0.82,7704.0,68011.0,25710.0,0.6,Medio,43.5,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.2634,0.8583,0.5709
TAGANGA,2024,5,288112.0,4606,13.6,197525.46749999933,0.48,37.9,929924.0,0.49,7704.0,68011.0,25710.0,0.6,Medio,45.4,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.5418,0.9639,0.5221
TAGANGA,2024,6,317731.0,3871,20.4,197525.46749999933,0.48,37.9,929924.0,0.22,7704.0,68011.0,25710.0,0.6,Medio,45.3,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.8031,1.063,0.4835
TAGANGA,2024,7,331929.0,5058,26.0,197525.46749999933,0.48,37.9,929924.0,0.08,7704.0,68011.0,25710.0,0.6,Medio,49.0,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.9283,1.1105,0.4669
TAGANGA,2024,8,338443.0,5310,41.0,197525.46749999933,0.48,37.9,929924.0,-0.07,7704.0,68011.0,25710.0,0.6,Medio,50.9,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.9858,1.1323,0.4597
TAGANGA,2024,9,310573.0,4174,68.0,197525.46749999933,0.48,37.9,929924.0,-0.17,7704.0,68011.0,25710.0,0.6,Medio,49.0,118515.2804999996,Crítico,Crítico,Normal,SIMULADO,SIMULADO,SIMULADO,2.7399,1.0391,0.4923
TAGANGA,2024,10,319653.0,4097,98.4,197525.46749999933,0.48,37.9,929924.0,-0.21,7704.0,68011.0,25710.0,0.6,Medio,51.2,118515.2804999996,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.82,1.0694,0.4812
TAGANGA,2024,11,320168.0,5036,122.0,197525.46749999933,0.48,37.9,929924.0,-0.3,7704.0,68011.0,25710.0,0.6,Medio,55.1,118515.2804999996,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,2.8246,1.0712,0.4805
TAGANGA,2024,12,353516.0,6143,135.0,197525.46749999933,0.48,37.9,929924.0,-0.42,7704.0,68011.0,25710.0,0.6,Medio,59.9,118515.2804999996,Crítico,Crítico,Vigilancia,SIMULADO,SIMULADO,SIMULADO,3.1188,1.1827,0.4439
PAZ DEL CARIBE,2016,1,147917.0,2379,49.0,120312.45,0.45,37.1,543452.0,2.63,1542.0,16498.0,10007.0,0.08,Mínimo,0.9,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.7173,1.1707,0.5952
PAZ DEL CARIBE,2016,2,107775.0,2407,9.0,120312.45,0.45,37.1,543452.0,2.28,1542.0,16498.0,10007.0,0.08,Mínimo,0.3,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.5226,0.853,0.7497
PAZ DEL CARIBE,2016,3,113110.0,1980,11.0,120312.45,0.45,37.1,543452.0,1.71,1542.0,16498.0,10007.0,0.08,Mínimo,0.2,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.5485,0.8952,0.7245
PAZ DEL CARIBE,2016,4,104933.0,1899,2.0,120312.45,0.45,37.1,543452.0,1.05,1542.0,16498.0,10007.0,0.08,Mínimo,0.0,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.5088,0.8305,0.7639
PAZ DEL CARIBE,2016,5,116544.0,1653,5.0,120312.45,0.45,37.1,543452.0,0.49,1542.0,16498.0,10007.0,0.08,Mínimo,0.0,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.5651,0.9224,0.7092
PAZ DEL CARIBE,2016,6,127120.0,1427,7.0,120312.45,0.45,37.1,543452.0,0.0,1542.0,16498.0,10007.0,0.08,Mínimo,0.0,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6164,1.0061,0.666
PAZ DEL CARIBE,2016,7,125334.0,1905,7.0,120312.45,0.45,37.1,543452.0,-0.31,1542.0,16498.0,10007.0,0.08,Mínimo,0.1,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6078,0.992,0.6729
PAZ DEL CARIBE,2016,8,131145.0,1667,6.0,120312.45,0.45,37.1,543452.0,-0.5,1542.0,16498.0,10007.0,0.08,Mínimo,0.1,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6359,1.038,0.651
PAZ DEL CARIBE,2016,9,128655.0,1524,7.0,120312.45,0.45,37.1,543452.0,-0.58,1542.0,16498.0,10007.0,0.08,Mínimo,0.0,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6239,1.0183,0.6602
PAZ DEL CARIBE,2016,10,135518.0,1628,6.0,120312.45,0.45,37.1,543452.0,-0.64,1542.0,16498.0,10007.0,0.08,Mínimo,0.1,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6571,1.0726,0.6354
PAZ DEL CARIBE,2016,11,136022.0,1766,3.0,120312.45,0.45,37.1,543452.0,-0.6,1542.0,16498.0,10007.0,0.08,Mínimo,0.1,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6596,1.0766,0.6337
PAZ DEL CARIBE,2016,12,142087.0,2313,5.0,120312.45,0.45,37.1,543452.0,-0.45,1542.0,16498.0,10007.0,0.08,Mínimo,0.3,9624.996,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.689,1.1246,0.6134
PAZ DEL CARIBE,2017,1,160439.0,2452,9.0,169640.76,0.47,33.7,607408.0,-0.19,1542.0,16498.0,11923.0,0.08,Mínimo,1.5,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.778,1.1419,0.7214
PAZ DEL CARIBE,2017,2,117587.0,2860,5.0,169640.76,0.47,33.7,607408.0,-0.02,1542.0,16498.0,11923.0,0.08,Mínimo,1.4,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.5702,0.8369,0.8931
PAZ DEL CARIBE,2017,3,130421.0,2310,6.0,169640.76,0.47,33.7,607408.0,0.18,1542.0,16498.0,11923.0,0.08,Mínimo,1.3,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6324,0.9283,0.8332
PAZ DEL CARIBE,2017,4,142422.0,2172,3.0,169640.76,0.47,33.7,607408.0,0.31,1542.0,16498.0,11923.0,0.08,Mínimo,1.3,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6906,1.0137,0.7844
PAZ DEL CARIBE,2017,5,125481.0,1878,4.0,169640.76,0.47,33.7,607408.0,0.4,1542.0,16498.0,11923.0,0.08,Mínimo,1.1,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6085,0.8931,0.8552
PAZ DEL CARIBE,2017,6,141483.0,1970,5.0,169640.76,0.47,33.7,607408.0,0.39,1542.0,16498.0,11923.0,0.08,Mínimo,1.3,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6861,1.007,0.788
PAZ DEL CARIBE,2017,7,155096.0,2808,4.0,169640.76,0.47,33.7,607408.0,0.19,1542.0,16498.0,11923.0,0.08,Mínimo,1.6,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.7521,1.1039,0.739
PAZ DEL CARIBE,2017,8,157727.0,2277,4.0,169640.76,0.47,33.7,607408.0,-0.07,1542.0,16498.0,11923.0,0.08,Mínimo,1.4,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.7648,1.1226,0.7302
PAZ DEL CARIBE,2017,9,132473.0,1813,2.0,169640.76,0.47,33.7,607408.0,-0.34,1542.0,16498.0,11923.0,0.08,Mínimo,1.1,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6424,0.9429,0.8244
PAZ DEL CARIBE,2017,10,128121.0,1635,1.0,169640.76,0.47,33.7,607408.0,-0.6,1542.0,16498.0,11923.0,0.08,Mínimo,1.0,13571.260800000002,Estable,Estable,Normal,SIMULADO,SIMULADO,SIMULADO,0.6213,0.9119,0.8433
